#separator:Comma
#html:false
#guid column:4
expression,reading,meaning,guid
そり (～にのる),そり (～にのる),雪橇,tFaBkZRiibfBvUb54E07
まごつく,まごつく,慌張，手足無措,tJ3Pjmu3x1Qb7ok7Gqoz
サイズ,サイズ,尺寸,tK9omb0nyR7qsytTtRjX
街頭,がいとう,街頭,tLNxH7WBL9Jw22bxe8He
出世,しゅっせ,升遷，事業有成，顯赫的地位,tLPuuAheefs5j1BDfjie
陶器,とうき,陶器,tOMNHlHsRpBHGsqs8bUm
志向,しこう,志向,tP0bn77JclrxE4im8BFQ
不在,ふざい,不在,tPijUFiu5N1BUrXmjD7i
発作,ほっさ,發作,tSGi2QZ2Ewx5HhrE4WYU
全快,ぜんかい,全快,tT8Nt47LeyOESm7BvAm4
桟橋,さんばし,棧橋,tUFuqlifj5iS9N3eh4l8
さきに (いぜん),さきに (いぜん),之前，較早於，先前,tVMSDp2fyiSbe7tC5v15
つぶら,つぶら,圓潤,tXvD6OzMpy2ygAzF6WdQ
エンジニア,エンジニア,工程師,tY3Thf0IXsP0hzSFWvTN
仲人,なこうど,媒人,tYvyY5Jjo3kN5LRQfZqb
くじびき,くじびき,抽籤,tazbOMezOBgklMsgqwiX
内部,ないぶ,內部,tbklQCXLFTMmBHAPBhZR
配列,はいれつ,排列,tdTLxntVDzOQ6iXGtWST
社交,しゃこう,社交生活,teggKtMF33hlIgoPUA9L
火星,かせい,火星,tgVzRVjmOAXNinssU238
真っ二つ,まっぷたつ,對半分割,tgZ7timDn2GIScNKvU7d
仕立てる,したてる,縫製，製作，準備,timKJwHg4IJ1AAq0IFkv
生き甲斐,いきがい,生活的目標,tiu4xkdh20IH0ZOzDcpA
ややこしい,ややこしい,困惑的，糾結的，複雜的,tki6Ll9HvdoRgq32JDNx
関税,かんぜい,關稅,tpfdCT1TPRkTQsKAYDB7
育成,いくせい,育成,tpgbtYP3OwNG2cGuKB9K
専ら,もっぱら,專門，全然,tq4w3xqxgpjWa4PnTG4e
逃げ出す,にげだす,逃出去,tr4PfUQK13knxlIWW8UI
交付,こうふ,交付,tu3wEx7Fs77hnV3w3jAa
戦闘,せんとう,戰鬥,tu51Fz9SWbPcETPRqNxk
静止,せいし,靜止,twr1mBRRBwU9BGv3vqIB
動員,どういん,動員,txMQ9OLwSFMlrF054QQe
バット,バット,球棒,tyQa8vV4J9j7aL4fN70a
家来,けらい,家來，隨從，僕人,u1fMIipH3aVkvYSTfdUg
説得,せっとく,說服,u29E7z2GKeseqyD3kWlC
親善,しんぜん,親善,u4JvJErSRDWR9mFDO5Dz
申し出る,もうしでる,報告給，告知，提議,u4jGAlGrHP5FOPqrns2u
変動,へんどう,變動,u5iCQEdzfgaaQFyPmBtz
教材,きょうざい,教材,u64swTlsleMX68i8r2cv
本気,ほんき,認真，真相，神聖,u6xXcXsjbSNjkqp2lphL
燃焼,ねんしょう,燃燒,u8CgqgWjBVPJlGm2NHft
達者,たっしゃ,善於技藝，健康,uC7XrlIKdktgGVCm12Cu
絶える,たえる,絕跡,uDCAHJIvcVqE2nPn3K6P
錯誤,さくご,錯誤,uDdkP0rfLddZPaTzRQbw
処罰,しょばつ,處罰,uIcf0gW2EpUkhiRN9HGt
継目,つぎめ,接縫處,uK1XCFGgXa7BPpVqp0kp
脚本,きゃくほん,劇本,uKFrgkhuQvHK6k8sPLbW
外来,がいらい,門診,uKuf3T06WrUrRuomuVML
日夜,にちや,日夜,uL6jf8tzHx7dwzL1SWIb
施設,しせつ,設施 ,uQeuZNCO7r3UTl5Nllu0
カテゴリー,カテゴリー,類別,uSw7tvGYfVynrT3VkIMp
採用,さいよう,採用,uTEiQ40Zlb1v25Dpabro
親父,おやじ,父親，老頭子，老闆,uUOrzUrHXQ6N6boylZXW
個性,こせい,個性,uUmuagPqNmakvTBg3Ndl
役職,やくしょく,職位、管理職位、公職,uUuxXIXJSDGaFtZ6QeUU
好調,こうちょう,狀況良好,uWyRVlf0Ow62ycDiEvaH
保険,ほけん,保險,uWzP41dBZSmWoUTc1K48
防衛,ぼうえい,"防衛, 保護, 自衛",uYWXMYB7KUbo3xRVD1ln
大筋,おおすじ,概要,ua7r9KyFpjwOUasLgVFs
値,あたい,價值，價格，成本,udMdOGcPvrOCk2eiDVSj
緩める,ゆるめる,放鬆，減緩,ue5WfhS2d1AgUtZts3mU
小売,こうり,零售,ukPFqQIjXpB70X31aN1f
差し出す,さしだす,呈交，提出，伸出,ukZggMl7vDkz0OQMx4qX
弱る,よわる,變弱，困擾，消瘦,ukZuaYlvpDoVCoWMLJ0N
さっぱりする,さっぱりする,清爽,uluQNMTio4r9xqVjOoN9
局限,きょくげん,局限,umPfVqh4Cu0eismwzb5S
換算,かんさん,換算,unzr7iq4E41xkCChrgcq
休戦,きゅうせん,休戰,urduOriPYCy6OqTPQxRZ
～界,～かい,界,usSt1eUPzfL9FAf4khlC
落ち着き,おちつき,沉靜，鎮定,uuCqqvXOexOY6n6EQWrA
身近,みぢか,身近,uuQbvMh8aUZxU3C95KIp
母国,ぼこく,母國,uxYAPbrIdO0HEmSo1wDp
ゼリー,ゼリー,果凍,uy4OjzKvL2BXiu3ViPSj
送金,そうきん,匯款,v32P6E8d0cuJT0SIdYYy
レバー,レバー,槓桿 / 肝臟,v78MbLwE76IWlmx6bsD3
税務署,ぜいむしょ,稅務署,v7xWHyA90te4huaeWBtF
浜,はま,海灘，岸邊,vBTSWDX7IHrHaHqHy4zV
おむつ,おむつ,尿布,vBv9H8TOLF9BdvTkuGkP
区間,くかん,區間,vCZ1eHJFWcv3TZa237cA
万能,ばんのう,萬能,vDp4UBrlPplItyQOhjcq
パート,パート,兼職,vEFvP1EKz9BgyetDINxk
冷酷,れいこく,冷酷,vFcaYgkl2hTJuPc08bJu
焚火,たきび,營火,vGFm2m9jxNCeMDESiZdA
味わい,あじわい,味道，韻味,vH9GPeJFudxMzOdX1dNA
同盟,どうめい,同盟,vIL2R09Sn9kd7fdAmjEg
年輪,ねんりん,年輪,vJRG8RopDrEsSyyECCqZ
勘弁,かんべん,寬恕，原諒，忍耐,vJSNv0FYyP1k6DdfuYtQ
土木,どぼく,土木工程,vNWS7wZjFfq7sPkTivOZ
橋渡し,はしわたし,橋樑作用,vNkVfrD3O5lxglm1g2UV
～署,～しょ,署,vQ7QxlSxe4tCyqrZUCLh
共働き,ともばたらき,雙薪家庭,vRJAjUHUUpW0Kanr8X5P
排水,はいすい,排水,vSW1TZAl8Y1kyEdYr1on
回路,かいろ,電路,vTAip2lq9hNdiUOte3oq
にせ物,にせもの,仿造品,vTveTjNVUkqVWyLa1o6B
制裁,せいさい,制裁,vVtvarH2pgICa6zKZXGM
強行,きょうこう,強行,vW4Ul2asPzquQyIPUqOf
お宮,おみや,神社,vXdk5S4qnC7WyFP1nvNo
尊い,とうとい,尊貴、珍貴、高尚,vZAruVj0p39QavUwle6v
罰,ばつ,懲罰,vZg4Sp9GH5pZZvJgIp5o
名札,なふだ,名牌,vamyI3gqNDSdIHk3QH3X
豊作,ほうさく,豐收,vcd1N6kYzpGCp2ShMysj
考古学,こうこがく,考古學,vdd48PBFnP0uaTQZ0QOm
ずるずる,ずるずる,拖延，吸鼻子的聲音,vfPOvbpTkNOCS0uOOE91
民族,みんぞく,民族,vfWA47MxKeosonihuNew
質素,しっそ,質素,vg9i5XP7wV1sRYwcEvVX
サンキュー,サンキュー,謝謝,vhbWNGBjp5fk8418UpD3
使命,しめい,使命,vhnNLc3GGLiuoWhLMrZa
ひたすら,ひたすら,專心一志，只顧,vj1Kf2HBxwMXvMXnGpvr
義理,ぎり,義理,vkJFBApPzlXIgJWdAfnb
逆転,ぎゃくてん,逆轉,vkpstZZjAUz27PGIMHL0
改悪,かいあく,改惡,vmDhWeOmJyLAnC5FDnTg
掲げる,かかげる,升起,voK7uTAarm7hs7XvK6Y0
ソース,ソース,源碼,vou2fZnwyNpj2Bcjh7Dm
英字,えいじ,英字,vpk9OKmIh2PhuNr1U7G1
上演,じょうえん,演出,vqegIxMH6SwRcegHIuGa
結合,けつごう,結合,vrmu8ZX6PzTBKwa6HNWA
背後,はいご,背後,vs7bUe4emBV3t0IuLuJJ
公,おおやけ,公,vsflGRE7ztnv7hyAF0Lx
嘴,くちばし,鳥嘴,vtey4Ju3Hfo73MuHG2WI
記名,きめい,簽名或登記,vtsdkBGGO6lDEuUydAZ9
参照,さんしょう,參照，諮詢,vutwZr0sJP0WwqijkA6q
アルミ,アルミ,鋁,vvU0TKbRvYFcCyF9bsqg
造り,つくり,結構，體格,vw9UYiLFr2czFQ87cF29
衰える,おとろえる,衰弱，衰退,vyNNmdEs8VUMIxD8LpRf
投げ出す,なげだす,拋棄，丟出,vytvsuqk0VKstCokhzB9
証拠,しょうこ,證據,vzU9wkQldq2czo2m1UsA
しなやか,しなやか,柔軟的,vztB1LYjvWv6tcRiXB1H
頭,かしら,頭,vzwtDmdT6hxEY2dmEv95
心掛ける,こころがける,銘記在心，試圖做,w4MhHzCJDdwJ3k4kTUCw
未婚,みこん,未婚,w7zNdAoCDQQW9yCw0J4Z
救済,きゅうさい,救濟、援助、拯救,wDLfqeh5psVpOqIBceDw
後退,こうたい,後退,wDxRVlTk9L5i6Tw8aYs9
懲りる,こりる,學到教訓，對～感到厭惡,wEESyWovRdQUUk9A40Dn
道場,どうじょう,道場,wEUbqFqjazVFS2jx3aPl
インフレ,インフレ,通貨膨脹,wFF6ZwgxvGL3gZV0KISV
数詞,すうし,數詞,wFT5A0xfD4aKBWWdo52x
立ち去る,たちさる,離開,wFibWUakQTptGvrVLFyy
甘口,あまくち,甜味,wGIGIhihoYP3rU8fzrMw
模範,もはん,模範,wK2IwV3EuJ5q47nF5ioN
手掛ける,てがける,處理、管理、經手,wLRRgg9R3s0gCbxfLWs1
振り返る,ふりかえる,回頭，回顧,wMLEUCd5ZyeXCDg0nVId
天才,てんさい,天才,wMecPB6PztiSxsH5SACo
促す,うながす,促進，建議，要求,wMtnHdRHAGNVhnvQKt7U
履歴,りれき,歷史，背景，紀錄,wO4XJlwT9aoQoMTMT0Uo
倹約,けんやく,節約,wRruOa7Kgf2rgr94smDg
根本,こんぽん,根本,wRyM51YdChwEK1oKxCYf
完ぺき,かんぺき,完美，完整，無瑕,wSwtORqEMMX1AQXwxMq4
同居,どうきょ,同居,wUtfSe1CjoMu0Z50Zvl0
任命,にんめい,任命,wYW9V8A6F0EYM66qDoVl
報ずる,ほうずる,"報導, 通知",wYWzcjh8sHf4bSHYW4NW
ひょっと,ひょっと,或許，偶然,wZTittNdyS6a1znRGsfv
窮乏,きゅうぼう,窮乏,waLEP5VigeyWub0ia2gx
杯,さかずき,酒杯,wbKr8MOviXehHP7ZVyQo
雨天,うてん,雨天,wcL24CQefFelAfBYo6aD
見合い,みあい,相親,wccu8Qd2Aw2s8bNFi80u
サボる,サボる,曠課、偷懶,we2BYPofu1W2fU3elGvf
進度,しんど,進度,weTfPjlmeumuw01TlJJQ
矢,や,箭,weyYyGm317CP9GYlbtgB
独創,どくそう,獨創,whDx12fOLeCphW4Mpz7m
勤め先,つとめさき,工作地,whGQd9doBIxoQ4KFM9sZ
湿気る,しける,變潮濕；受潮,wipDnSMLfYsDLpTJ4kLM
兆,きざし,徵兆,wipOTTExtzVnjtMxHxcu
指令,しれい,指令,wmRmf40J9I15muIrnAHX
付け加える,つけくわえる,添加,wnvviJGXJ4Y2S2RfCKWG
失調,しっちょう,失調,x23lyN8A1XEoEs3IbN5V
勧告,かんこく,勸告,x2LlON2j23YfVxTBuDN3
報酬,ほうしゅう,報酬,x3rUZpRD9v9pZMeUJmJr
首輪,くびわ,項圈,x4QcOjRbnX8AJaogWGTB
率いる,ひきいる,率領，指揮,x7L2295c0pvQzaKfF1rJ
予め,あらかじめ,事先,xC3uqxkwbOgQIKC4Zuhz
浸す,ひたす,浸泡，浸漬，濕透,xDaTSYX19iKejdmdJ2DA
炭素,たんそ,碳素,xFgT3vr5xUx81SFXAydN
天国,てんごく,天國,xHYzsHryRTvaBx8WXDRy
ドリル,ドリル,鑽頭,xHZmRqXnSOjAZHxBB6CC
澄ます,すます,澄清，使...清晰，傾聽,xHoVJubHQhanIPx70ci0
バッテリー,バッテリー,電池,xIFDP11xNrxdaewLl7RB
砂利,じゃり,礫石、碎石、砂礫,xIYslFsGrxYjPiTL87bp
判定,はんてい,判定,xIjd30gzecihI4rcnEHv
物体,ぶったい,物體,xJmCP9fzC6FyzKNMS29x
徐行,じょこう,徐行,xKb5dzGRouNUA27Qfrmq
密集,みっしゅう,密集,xMdrID482e03D8HGcbeA
分散,ぶんさん,"分散, 去中心化, 變異數",xN2F0VNthvtVp71BXCjm
立体,りったい,立體物體,xNJfAT75EQy0kFUMpqFc
覆す,くつがえす,推翻，顛覆，打破,xOTOvMGqv7aPcbKhaQyV
犠牲,ぎせい,犧牲,xS16mXXLEsCM9Q8iZtnM
反乱,はんらん,反亂,xUxuoys1ZaEUPwB6z3ac
刺繍,ししゅう,刺繡,xeNSN5EW6Nwo2VglF8nQ
叶える,かなえる,實現,xebAIpgD0ccaiB1tFZ9E
ポット,ポット,壺,xhJ3RQCNxwfEuQfC0N2k
遅らす,おくらす,"延遲, 耽擱",xhuUjKBD8OOSNnnnueHR
束ねる,たばねる,綑綁成束，管理,xioz97Rboa9JHjbCJH1J
辛抱,しんぼう,忍耐，堅忍,xj1ktl87rbO01Kzl8ISw
苗,なえ,稻苗,xj8gJlPGRMH75eS4cV6L
海峡,かいきょう,海峽,xjCcjKJT9yQRyKQyNzAe
嫉妬,しっと,嫉妒,xmTSeUt9k30GyHRtGmS6
秩序,ちつじょ,秩序,xmjeDuPCQmPi4LhhMATt
保守,ほしゅ,"保守, 維持",xnQViTkm0C4uWAkpfsOl
生真面目,きまじめ,認真且誠懇,xptkpsi7eSOw6PO2C3EV
好ましい,このましい,令人滿意的，討人喜歡的,xqBMd55RcE22Rs6h1nay
役場,やくば,鎮公所,xrr6xZZ75wDqC6tjTKbD
蛋白質,たんぱくしつ,蛋白質,xswGRojN3Vs2ig5T2VGz
はまる,はまる,適合，沈迷,xt5Ahph4LvFI0Sav8MEO
パトカー,パトカー,巡邏車,xvL1UwdiNY9dFiOpo8fg
お供,おとも,隨從，伴侶,xwI4hI3Bh4cUrXqu50vq
揺さぶる,ゆさぶる,搖撼,y1GpJQmCRHgWR06R6AqJ
堂々,どうどう,堂堂皇皇,y1TVL9YFG0YnB2KrpSr4
責務,せきむ,責務,y3INge2JUtlLmYem1hDx
沈没,ちんぼつ,沉沒,y5MHYQtlrK7ywySfO36m
滑らか,なめらか,滑順，如玻璃般平滑,y5v8FIJfvEs8D4dggQrU
清純,せいじゅん,清純,y9P7pXh84gzwuVW7Fd1H
縁,へり,緣分,yByOU9FL0L5TbEVql1Rj
滲む,にじむ,"滲出, 暈開, 擴散",yDvP6gDvccgpiKfTeqv9
訪れる,おとずれる,造訪,yE8072swIPzF9ATH7eYA
織物,おりもの,織物,yEtQO4s81LwTg21mhTQd
原っぱ,はらっぱ,空地,yF5rX1sxyDQTDlA8u2oH
原子,げんし,原子,yJ3qHMhMgMqrWfr0NB5Y
念願,ねんがん,心願，懇切請求,yJ8KIbWIr6LzhZg5HOBy
休学,きゅうがく,休學,yJKWYW657r7iGQU8b2Gs
小切手,こぎって,支票,yJpRi4NGxpnmrw196Zl4
着工,ちゃっこう,開工,yJxIBb0hNZ6hXZ3X3MvO
裸足,はだし,赤腳,yKRxypoTM64yR1itiW6L
旅客,りょかく,旅客,yL3RPB9NXehHFsnXcaqL
無邪気,むじゃき,天真無邪，單純,yL8LeUbcaQfcAaDpg7dG
ぞんざい,ぞんざい,粗魯，草率，邋遢,yLFveBTlp7hh4c8UG3yi
思い付き,おもいつき,點子，想法,yMePwJ5lOlIGodeWQPcD
会見,かいけん,會見,yNwcrpy4QOciJW0lNkTG
模索,もさく,摸索,yOkREbErN91etdX7Ecnb
手配,てはい,安排，通緝,yPPmNdHjiClLYmdtdEtu
反射,はんしゃ,"反射, 回聲",yQVQx22ULkSmlxtcgDsc
雨具,あまぐ,雨具,ySqEnETSm25IgzcqKcsb
実家,じっか,老家,yT45qXt8ctw670eXRO0p
やりとおす,やりとおす,貫徹始終，達成，完成,yU72gU3BpcQbi9FbaLZC
マイ～,マイ～,我的,yaKbUC0u9LK6GXYVkZR6
罵る,ののしる,辱罵,ycCRSWD2GnPLtKqWRpev
採掘,さいくつ,採掘,ycJ5eNcSkg703Guuva2W
認識,にんしき,認識,yfUt1u5GRhsiphewZDOe
効率,こうりつ,效率,yhPoChkne0lUhj76MdaZ
～合せ,～あわせ,總計,ykVSxqbdoKolCRHbzKww
落下,らっか,落下,ykWpFnVww5zwWBHGDWQK
従業員,じゅうぎょういん,從業員,ylSD0FJk8qTXndKiB8Nb
分離,ぶんり,分離,ymKYch2Ezut32zoUW8jt
作戦,さくせん,作戰,yoIwg5aPSm1N6wXNaN2e
歩む,あゆむ,走,yobpk1DKOvSre0xD9Iho
生まれつき,うまれつき,天生的,ypPoD21o3tUotxCPYDDz
製法,せいほう,製法,yqxI2Sq5evYBkmnP8x2u
躾ける,しつける,管教，教導禮儀,yrHY1YS7HLteiOJ5aISK
革命,かくめい,革命,yscyaWg8PCdsBCd9knfW
対応,たいおう,對應,yuvMXMRuQJLaXV3lZO33
免れる,まぬがれる,免除、逃避,yvxNrwwPMBU7lYsTimTZ
逃れる,のがれる,逃離,ywOYXriWTvk6UJmzKOoT
襲撃,しゅうげき,襲擊,yyPxF0xDIxdeiG6bdZmq
蓄積,ちくせき,積累、累積、儲存,yyVtek3FM16HWXp7m8xR
劇団,げきだん,劇團,yzCddc3kiq5RQNEeGAlM
食い違う,くいちがう,互相抵觸,z0HKivG2LLhnMG0BNcJ2
圧力,あつりょく,壓力,z0PAxd9ZB1jclBH7MYOw
云々,うんぬん,等等,z0uqF7abhFzapKtIhUzE
悲鳴,ひめい,悲鳴,z0xQepLRNWbQJL5uJ5Sr
陰気,いんき,憂鬱,z1usLFDMYHqLry5770ti
要望,ようぼう,"要求, 需求",z2SO8EEENjBXUbKPPnQF
スト,スト,罷工,z3NDhOpf8YFTavTmKLXJ
～宛,～あて,致,z3Uvcy4Nl1eLBXVhkKnv
訂正,ていせい,訂正，修正,z3kzMRRmYCuvSGuu0aSC
摩する,さする,"摩擦, 撫摸",z51M6iFeoFbfgA5VDD9q
一同,いちどう,全體,z6tqZZySobRGv5bRTRfq
ひいては,ひいては,進而,z8ZUXrgWAzwpnMk5Mz0t
見逃す,みのがす,錯過，忽略，放走,zA2FYWkQja7MECt577io
売り出す,うりだす,出售，推銷,zC2jrllCtw8CsDnb9Ym2
内陸,ないりく,內陸,zDUNYVisIHVW3TWC92Bw
加工,かこう,加工,zE9sio9KBnojBQ5CvDKi
またがる (うまを～),またがる (うまを～),跨上（馬）,zEUesj8ZUaF6VfSmo0q5
埋める,うずめる,埋,zFBJmPYh7eO0eQpOY3l6
真ん前,まんまえ,正前方,zIHA3vFfwR3Kc9UQT6Tj
異見,いけん,異見,zKP5VhPyfyP4ijZzyZgu
魂,たましい,靈魂，精神,zNZWQ1m2q6cmvfOAPzSo
嫌々,いやいや,勉強地,zNqNlQbzZyggQOKn2cDW
勝る,まさる,勝過，優於，凌駕,zS51jPss7x6mTE631W2I
にも関わらず,にもかかわらず,儘管，仍然,zTOIbpoMx39zdkgu9JaO
余地,よち,餘地,zUR3w9B58zIqkjClYDjP
簡易,かんい,簡易,zV9YjiLXww4BH5DojBXp
定義,ていぎ,定義,zWaNA6jDHM9lAAksACD2
暗殺,あんさつ,暗殺,zWtcq16yEmIRzrqyD6m0
情緒,じょうしょ,情緒,zYZ3iZytURxYHA4FCaf3
体験,たいけん,個人體驗,zYtDI0gO0TGMzJszAMjm
連ねる,つらねる,連結，接合，放在一起,zZEQ3KKq6AHoU7fmGCgy
だぶだぶ,だぶだぶ,寬鬆的,zaQviT7mbLmuRtKtiJcv
権威,けんい,"權威, 權力, 影響力",zau4dXq2yfWBA8xpoaVf
到達,とうたつ,到達,zbo0oT3yD2ERIti4j5Sf
目盛,めもり,刻度,zbx4yY03h7t5awxU4zCH
依存,いぞん,依存,zdVcLfJuSybrm4UA6GyD
学士,がくし,學士,zh5Um3A7MP2VwQ2YDjO7
全盛,ぜんせい,全盛時期,zis9qv8Uhs1F0psSLnjZ
賢明,けんめい,賢明,zmw9r9LQmYsIdPbPr84U
タイムリー,タイムリー,及時的，打點,znCkr0aC6rneKINtFhXH
栄える,さかえる,繁榮，興盛,znJMhkx4Dl9ZULUInV7M
手近,てぢか,手邊的,znjdXa7nHsqbqKCgoOGK
座談会,ざだんかい,座談會,znwzZ42HxR6aK2DaPLWg
コンパス,コンパス,羅盤,zomSZ8EtMpZ0GfMyh83Z
～なんか,～なんか,至少,zpfvxtI7reoy6qRWEhiM
ガイド,ガイド,導遊,zpswEYC6FozwSXuYLyhl
悲観,ひかん,"悲觀, 失望",zpwmIOsF6UFnSDQnyz0E
ダース,ダース,一打,zrNx0x42z9kdQ0YTwrgc
始発,しはつ,首班車,zrTMFIByUDxZkoatEQzS
取り付ける,とりつける,安裝，配置，獲得同意,zuMUniCkSqFz1wgaNyZ8
白状,はくじょう,坦白,zzRS9SZ1odsJF6EX8alV
且つ,かつ,且且,zzaunrZFnJBIR5n06fY0
法案,ほうあん,法案,zzxFHjN2qhuPI6fuKpTi
